date,Rendimiento,Features,Method,ETF,RMSE,model,hyperparam_method,train_period,val_period
2019-10-03,1,10,shap,SPY,0.0,XGBR,random,36,12
2019-10-03,1,10,shap,XLK,0.020816982234574195,XGBR,random,36,12
2019-10-03,1,10,shap,XLI,0.021165940157463887,XGBR,random,36,12
2019-10-03,1,10,shap,XLF,0.02448151567917421,XGBR,random,36,12
2019-10-03,1,10,shap,XLY,0.015108390277919506,XGBR,random,36,12
2019-10-03,1,10,shap,XLB,0.019991793047482338,XGBR,random,36,12
2019-10-03,1,10,shap,XLE,0.03426507935229916,XGBR,random,36,12
2019-10-03,1,10,shap,XLP,0.037550834331405054,XGBR,random,36,12
2019-10-03,1,10,shap,XLV,0.03108457071910379,XGBR,random,36,12
2019-10-03,1,10,shap,IYR,0.03163212207735807,XGBR,random,36,12
2019-10-03,1,10,shap,VOX,0.020619868433895527,XGBR,random,36,12
2019-10-03,1,10,shap,XLU,0.042958766289260285,XGBR,random,36,12
2019-11-01,1,10,shap,XLK,0.02244956730399543,XGBR,random,36,12
2019-11-01,1,10,shap,XLI,0.021316256090766234,XGBR,random,36,12
2019-11-01,1,10,shap,XLB,0.01942479011106215,XGBR,random,36,12
2019-11-01,1,10,shap,XLE,0.03134358077926436,XGBR,random,36,12
2019-11-01,1,10,shap,SPY,0.0,XGBR,random,36,12
2019-11-01,1,10,shap,XLY,0.016526656242001656,XGBR,random,36,12
2019-11-01,1,10,shap,XLF,0.023679672791146848,XGBR,random,36,12
2019-11-01,1,10,shap,XLP,0.03235026758073276,XGBR,random,36,12
2019-11-01,1,10,shap,IYR,0.031799728415545236,XGBR,random,36,12
2019-11-01,1,10,shap,VOX,0.021773963134256804,XGBR,random,36,12
2019-11-01,1,10,shap,XLV,0.028461786014904362,XGBR,random,36,12
2019-11-01,1,10,shap,XLU,0.0434757607712352,XGBR,random,36,12
2019-12-02,1,10,shap,SPY,0.0,XGBR,random,36,12
2019-12-02,1,10,shap,XLK,0.02023130853412235,XGBR,random,36,12
2019-12-02,1,10,shap,XLY,0.014521417383149302,XGBR,random,36,12
2019-12-02,1,10,shap,XLI,0.017851455283098398,XGBR,random,36,12
2019-12-02,1,10,shap,XLF,0.028052734657962427,XGBR,random,36,12
2019-12-02,1,10,shap,XLP,0.020719546644998196,XGBR,random,36,12
2019-12-02,1,10,shap,XLV,0.032369562473036975,XGBR,random,36,12
2019-12-02,1,10,shap,XLB,0.017720541907524853,XGBR,random,36,12
2019-12-02,1,10,shap,VOX,0.020326530881606356,XGBR,random,36,12
2019-12-02,1,10,shap,IYR,0.02966446312775354,XGBR,random,36,12
2019-12-02,1,10,shap,XLU,0.03964742162475899,XGBR,random,36,12
2019-12-02,1,10,shap,XLE,0.030553222833513746,XGBR,random,36,12
2020-01-02,1,10,shap,SPY,0.0,XGBR,random,36,12
2020-01-02,1,10,shap,XLI,0.018458647132814362,XGBR,random,36,12
2020-01-02,1,10,shap,XLK,0.016968332495685703,XGBR,random,36,12
2020-01-02,1,10,shap,XLY,0.01446228521413736,XGBR,random,36,12
2020-01-02,1,10,shap,XLB,0.018268797358626413,XGBR,random,36,12
2020-01-02,1,10,shap,XLP,0.02003639064707977,XGBR,random,36,12
2020-01-02,1,10,shap,XLF,0.022122426638487704,XGBR,random,36,12
2020-01-02,1,10,shap,XLV,0.027413548503302684,XGBR,random,36,12
2020-01-02,1,10,shap,XLE,0.030035454609432084,XGBR,random,36,12
2020-01-02,1,10,shap,VOX,0.01800322035427802,XGBR,random,36,12
2020-01-02,1,10,shap,IYR,0.03244353348328234,XGBR,random,36,12
2020-01-02,1,10,shap,XLU,0.03979324637810122,XGBR,random,36,12
2019-10-03,1,10,shap,XLE,0.02886742701864894,LGBMR,random,36,12
2019-10-03,1,10,shap,XLB,0.019991864011320082,LGBMR,random,36,12
2019-10-03,1,10,shap,XLI,0.021685901436213916,LGBMR,random,36,12
2019-10-03,1,10,shap,XLK,0.021074450271563853,LGBMR,random,36,12
2019-10-03,1,10,shap,XLF,0.02404282859692704,LGBMR,random,36,12
2019-10-03,1,10,shap,XLP,0.03382466979654213,LGBMR,random,36,12
2019-10-03,1,10,shap,XLY,0.015315809387251904,LGBMR,random,36,12
2019-10-03,1,10,shap,SPY,0.0,LGBMR,random,36,12
2019-10-03,1,10,shap,XLV,0.032046077461224245,LGBMR,random,36,12
2019-10-03,1,10,shap,XLU,0.04383275477181726,LGBMR,random,36,12
2019-10-03,1,10,shap,IYR,0.031939260547100376,LGBMR,random,36,12
2019-10-03,1,10,shap,VOX,0.020989146939583314,LGBMR,random,36,12
2019-11-01,1,10,shap,XLE,0.027839257105517073,LGBMR,random,36,12
2019-11-01,1,10,shap,XLB,0.019828224578415734,LGBMR,random,36,12
2019-11-01,1,10,shap,XLI,0.021562921005951256,LGBMR,random,36,12
2019-11-01,1,10,shap,XLK,0.022964746726887746,LGBMR,random,36,12
2019-11-01,1,10,shap,XLF,0.023625241712393726,LGBMR,random,36,12
2019-11-01,1,10,shap,XLP,0.0323394414264145,LGBMR,random,36,12
2019-11-01,1,10,shap,XLY,0.016525292730942148,LGBMR,random,36,12
2019-11-01,1,10,shap,SPY,0.0,LGBMR,random,36,12
2019-11-01,1,10,shap,XLV,0.029612159707347114,LGBMR,random,36,12
2019-11-01,1,10,shap,XLU,0.0445695261502438,LGBMR,random,36,12
2019-11-01,1,10,shap,IYR,0.032316806543704765,LGBMR,random,36,12
2019-11-01,1,10,shap,VOX,0.020376632179396663,LGBMR,random,36,12
2019-12-02,1,10,shap,XLE,0.02896927382218187,LGBMR,random,36,12
2019-12-02,1,10,shap,XLB,0.018891100701001307,LGBMR,random,36,12
2019-12-02,1,10,shap,XLI,0.017979591812029974,LGBMR,random,36,12
2019-12-02,1,10,shap,XLK,0.021905235864374203,LGBMR,random,36,12
2019-12-02,1,10,shap,XLF,0.02379641698794255,LGBMR,random,36,12
2019-12-02,1,10,shap,XLP,0.02007620072972735,LGBMR,random,36,12
2019-12-02,1,10,shap,XLY,0.014147821121045198,LGBMR,random,36,12
2019-12-02,1,10,shap,SPY,0.0,LGBMR,random,36,12
2019-12-02,1,10,shap,XLV,0.031128800303579167,LGBMR,random,36,12
2019-12-02,1,10,shap,XLU,0.03907607438565711,LGBMR,random,36,12
2019-12-02,1,10,shap,IYR,0.033262591254022415,LGBMR,random,36,12
2019-12-02,1,10,shap,VOX,0.019132018220932204,LGBMR,random,36,12
2020-01-02,1,10,shap,XLE,0.03130720019652541,LGBMR,random,36,12
2020-01-02,1,10,shap,XLB,0.01837556810192068,LGBMR,random,36,12
2020-01-02,1,10,shap,XLI,0.01877439274553969,LGBMR,random,36,12
2020-01-02,1,10,shap,XLK,0.01766899659966727,LGBMR,random,36,12
2020-01-02,1,10,shap,XLF,0.02233865077134324,LGBMR,random,36,12
2020-01-02,1,10,shap,XLP,0.020051676071135484,LGBMR,random,36,12
2020-01-02,1,10,shap,XLY,0.014012816844932831,LGBMR,random,36,12
2020-01-02,1,10,shap,SPY,0.0,LGBMR,random,36,12
2020-01-02,1,10,shap,XLV,0.028513132437944955,LGBMR,random,36,12
2020-01-02,1,10,shap,XLU,0.04121579114156361,LGBMR,random,36,12
2020-01-02,1,10,shap,VOX,0.01810992971679582,LGBMR,random,36,12
2020-01-02,1,10,shap,IYR,0.03410418622011937,LGBMR,random,36,12
2019-10-03,1,10,shap,XLK,0.020597934229228735,XGBR,optuna,36,12
2019-10-03,1,10,shap,XLF,0.024800898566684812,XGBR,optuna,36,12
2019-10-03,1,10,shap,XLP,0.03187319232080503,XGBR,optuna,36,12
2019-10-03,1,10,shap,XLE,0.03427056360884962,XGBR,optuna,36,12
2019-10-03,1,10,shap,VOX,0.019810455668257523,XGBR,optuna,36,12
2019-10-03,1,10,shap,XLI,0.021928214101179334,XGBR,optuna,36,12
2019-10-03,1,10,shap,XLB,0.019988203823593974,XGBR,optuna,36,12
2019-10-03,1,10,shap,XLV,0.03232487404760142,XGBR,optuna,36,12
2019-10-03,1,10,shap,XLY,0.015106645989489263,XGBR,optuna,36,12
2019-10-03,1,10,shap,SPY,0.0,XGBR,optuna,36,12
2019-10-03,1,10,shap,XLU,0.04298245836345934,XGBR,optuna,36,12
2019-10-03,1,10,shap,IYR,0.037482691556864595,XGBR,optuna,36,12
2019-11-01,1,10,shap,XLB,0.019828966347498537,XGBR,optuna,36,12
2019-11-01,1,10,shap,XLK,0.020805593455730482,XGBR,optuna,36,12
2019-11-01,1,10,shap,XLP,0.032469545178943404,XGBR,optuna,36,12
2019-11-01,1,10,shap,XLF,0.023617765964274284,XGBR,optuna,36,12
2019-11-01,1,10,shap,XLE,0.0348453687781293,XGBR,optuna,36,12
2019-11-01,1,10,shap,XLI,0.021724073131384497,XGBR,optuna,36,12
2019-11-01,1,10,shap,XLU,0.04522131193300806,XGBR,optuna,36,12
2019-11-01,1,10,shap,VOX,0.01978608969962588,XGBR,optuna,36,12
2019-11-01,1,10,shap,IYR,0.03340877943030501,XGBR,optuna,36,12
2019-11-01,1,10,shap,SPY,0.0,XGBR,optuna,36,12
2019-11-01,1,10,shap,XLY,0.016528124827880845,XGBR,optuna,36,12
2019-11-01,1,10,shap,XLV,0.03146753251879537,XGBR,optuna,36,12
2019-12-02,1,10,shap,XLE,0.032994781089634634,XGBR,optuna,36,12
2019-12-02,1,10,shap,XLB,0.018904002014471025,XGBR,optuna,36,12
2019-12-02,1,10,shap,XLK,0.021180476120027655,XGBR,optuna,36,12
2019-12-02,1,10,shap,XLI,0.018092385051805902,XGBR,optuna,36,12
2019-12-02,1,10,shap,XLP,0.020108903696681068,XGBR,optuna,36,12
2019-12-02,1,10,shap,XLF,0.02300671975985422,XGBR,optuna,36,12
2019-12-02,1,10,shap,VOX,0.018110122242005196,XGBR,optuna,36,12
2019-12-02,1,10,shap,XLV,0.03288604522839322,XGBR,optuna,36,12
2019-12-02,1,10,shap,XLY,0.014537106283381254,XGBR,optuna,36,12
2019-12-02,1,10,shap,SPY,0.0,XGBR,optuna,36,12
2019-12-02,1,10,shap,XLU,0.0382852397345972,XGBR,optuna,36,12
2019-12-02,1,10,shap,IYR,0.0361801019365815,XGBR,optuna,36,12
2020-01-02,1,10,shap,XLE,0.02960861427031399,XGBR,optuna,36,12
2020-01-02,1,10,shap,XLF,0.022898086317626545,XGBR,optuna,36,12
2020-01-02,1,10,shap,XLK,0.017830519315105035,XGBR,optuna,36,12
2020-01-02,1,10,shap,XLI,0.019397091085095002,XGBR,optuna,36,12
2020-01-02,1,10,shap,XLP,0.020017289707175045,XGBR,optuna,36,12
2020-01-02,1,10,shap,XLB,0.017910070276366707,XGBR,optuna,36,12
2020-01-02,1,10,shap,XLV,0.028595253549081403,XGBR,optuna,36,12
2020-01-02,1,10,shap,XLY,0.014459931596956046,XGBR,optuna,36,12
2020-01-02,1,10,shap,SPY,0.0,XGBR,optuna,36,12
2020-01-02,1,10,shap,XLU,0.03969522513660461,XGBR,optuna,36,12
2020-01-02,1,10,shap,IYR,0.035578861261465804,XGBR,optuna,36,12
2020-01-02,1,10,shap,VOX,0.016996359864750416,XGBR,optuna,36,12
2019-10-03,1,10,shap,XLB,0.019991864011320082,LGBMR,optuna,36,12
2019-10-03,1,10,shap,XLK,0.0209579359183006,LGBMR,optuna,36,12
2019-10-03,1,10,shap,XLI,0.02143773731904773,LGBMR,optuna,36,12
2019-10-03,1,10,shap,XLE,0.02686277138169687,LGBMR,optuna,36,12
2019-10-03,1,10,shap,XLF,0.02478644719418878,LGBMR,optuna,36,12
2019-10-03,1,10,shap,XLP,0.03469017912637436,LGBMR,optuna,36,12
2019-10-03,1,10,shap,XLY,0.015171565648153766,LGBMR,optuna,36,12
2019-10-03,1,10,shap,XLV,0.03208183920976058,LGBMR,optuna,36,12
2019-10-03,1,10,shap,SPY,0.0,LGBMR,optuna,36,12
2019-10-03,1,10,shap,XLU,0.04408098544627861,LGBMR,optuna,36,12
2019-10-03,1,10,shap,IYR,0.030908193680331944,LGBMR,optuna,36,12
2019-10-03,1,10,shap,VOX,0.020957507022132775,LGBMR,optuna,36,12
2019-11-01,1,10,shap,XLE,0.02943793264230868,LGBMR,optuna,36,12
2019-11-01,1,10,shap,XLB,0.020295553689863133,LGBMR,optuna,36,12
2019-11-01,1,10,shap,XLI,0.021626972536448595,LGBMR,optuna,36,12
2019-11-01,1,10,shap,XLK,0.022799715832390474,LGBMR,optuna,36,12
2019-11-01,1,10,shap,XLV,0.029685471685398222,LGBMR,optuna,36,12
2019-11-01,1,10,shap,XLY,0.016525292730942148,LGBMR,optuna,36,12
2019-11-01,1,10,shap,XLF,0.023660372835487217,LGBMR,optuna,36,12
2019-11-01,1,10,shap,XLP,0.034253162009085854,LGBMR,optuna,36,12
2019-11-01,1,10,shap,XLU,0.04439952843074394,LGBMR,optuna,36,12
2019-11-01,1,10,shap,SPY,0.0,LGBMR,optuna,36,12
2019-11-01,1,10,shap,IYR,0.033206239619284046,LGBMR,optuna,36,12
2019-11-01,1,10,shap,VOX,0.02056461773759003,LGBMR,optuna,36,12
2019-12-02,1,10,shap,XLE,0.02980603402794851,LGBMR,optuna,36,12
2019-12-02,1,10,shap,XLB,0.019792805140210406,LGBMR,optuna,36,12
2019-12-02,1,10,shap,XLK,0.021511017086913827,LGBMR,optuna,36,12
2019-12-02,1,10,shap,XLP,0.02007620072972735,LGBMR,optuna,36,12
2019-12-02,1,10,shap,XLY,0.014296608785814553,LGBMR,optuna,36,12
2019-12-02,1,10,shap,XLI,0.017920191754427803,LGBMR,optuna,36,12
2019-12-02,1,10,shap,XLV,0.03163709419393177,LGBMR,optuna,36,12
2019-12-02,1,10,shap,XLU,0.039154884886304794,LGBMR,optuna,36,12
2019-12-02,1,10,shap,XLF,0.024155189878274138,LGBMR,optuna,36,12
2019-12-02,1,10,shap,SPY,0.0,LGBMR,optuna,36,12
2019-12-02,1,10,shap,VOX,0.019368063131245776,LGBMR,optuna,36,12
2019-12-02,1,10,shap,IYR,0.0332453871878595,LGBMR,optuna,36,12
2020-01-02,1,10,shap,XLE,0.03021426901107505,LGBMR,optuna,36,12
2020-01-02,1,10,shap,XLI,0.01889576068379127,LGBMR,optuna,36,12
2020-01-02,1,10,shap,XLB,0.018655721819336453,LGBMR,optuna,36,12
2020-01-02,1,10,shap,XLF,0.022884089743029863,LGBMR,optuna,36,12
2020-01-02,1,10,shap,XLP,0.019343322307963155,LGBMR,optuna,36,12
2020-01-02,1,10,shap,XLY,0.014459931610638525,LGBMR,optuna,36,12
2020-01-02,1,10,shap,XLK,0.017830926821204508,LGBMR,optuna,36,12
2020-01-02,1,10,shap,XLV,0.02827920797090532,LGBMR,optuna,36,12
2020-01-02,1,10,shap,VOX,0.016943768632418588,LGBMR,optuna,36,12
2020-01-02,1,10,shap,SPY,0.0,LGBMR,optuna,36,12
2020-01-02,1,10,shap,XLU,0.04064387101850574,LGBMR,optuna,36,12
2020-01-02,1,10,shap,IYR,0.034546461371012194,LGBMR,optuna,36,12
2019-10-03,1,10,causal,SPY,0.0,XGBR,random,36,12
2019-10-03,1,10,causal,XLK,0.020436535005843977,XGBR,random,36,12
2019-10-03,1,10,causal,XLI,0.020677790691404338,XGBR,random,36,12
2019-10-03,1,10,causal,XLY,0.014996938307899032,XGBR,random,36,12
2019-10-03,1,10,causal,XLE,0.029354581072880342,XGBR,random,36,12
2019-10-03,1,10,causal,XLP,0.03162435438028534,XGBR,random,36,12
2019-10-03,1,10,causal,XLF,0.030683538511560818,XGBR,random,36,12
2019-10-03,1,10,causal,XLB,0.020290447331287327,XGBR,random,36,12
2019-10-03,1,10,causal,XLV,0.03167545350011078,XGBR,random,36,12
2019-10-03,1,10,causal,XLU,0.044619408297809256,XGBR,random,36,12
2019-10-03,1,10,causal,IYR,0.033029235006039916,XGBR,random,36,12
2019-10-03,1,10,causal,VOX,0.0208687999758294,XGBR,random,36,12
2019-11-01,1,10,causal,SPY,0.0,XGBR,random,36,12
2019-11-01,1,10,causal,XLK,0.021366330244444228,XGBR,random,36,12
2019-11-01,1,10,causal,XLB,0.019977682920646504,XGBR,random,36,12
2019-11-01,1,10,causal,XLI,0.02091312485257878,XGBR,random,36,12
2019-11-01,1,10,causal,XLY,0.016526656242001656,XGBR,random,36,12
2019-11-01,1,10,causal,XLE,0.02648848226040113,XGBR,random,36,12
2019-11-01,1,10,causal,XLP,0.03235026758073276,XGBR,random,36,12
2019-11-01,1,10,causal,XLF,0.028878093300855303,XGBR,random,36,12
2019-11-01,1,10,causal,XLV,0.032132288299703236,XGBR,random,36,12
2019-11-01,1,10,causal,XLU,0.038896089939996936,XGBR,random,36,12
2019-11-01,1,10,causal,VOX,0.02131742873539408,XGBR,random,36,12
2019-11-01,1,10,causal,IYR,0.032298581868946276,XGBR,random,36,12
2019-12-02,1,10,causal,SPY,0.0,XGBR,random,36,12
2019-12-02,1,10,causal,XLK,0.022436423462799504,XGBR,random,36,12
2019-12-02,1,10,causal,XLI,0.017217671517293993,XGBR,random,36,12
2019-12-02,1,10,causal,XLY,0.014388470168183889,XGBR,random,36,12
2019-12-02,1,10,causal,XLE,0.031630609756286364,XGBR,random,36,12
2019-12-02,1,10,causal,XLF,0.023867647059790588,XGBR,random,36,12
2019-12-02,1,10,causal,XLB,0.021057048916500842,XGBR,random,36,12
2019-12-02,1,10,causal,XLP,0.020077814651963576,XGBR,random,36,12
2019-12-02,1,10,causal,XLV,0.03150743509940211,XGBR,random,36,12
2019-12-02,1,10,causal,XLU,0.03639171945798274,XGBR,random,36,12
2019-12-02,1,10,causal,VOX,0.019304530125138875,XGBR,random,36,12
2019-12-02,1,10,causal,IYR,0.034651912151245495,XGBR,random,36,12
2020-01-02,1,10,causal,SPY,0.0,XGBR,random,36,12
2020-01-02,1,10,causal,XLK,0.016426448620276694,XGBR,random,36,12
2020-01-02,1,10,causal,XLY,0.014305072662189255,XGBR,random,36,12
2020-01-02,1,10,causal,XLI,0.01916739014279943,XGBR,random,36,12
2020-01-02,1,10,causal,XLE,0.0330536121636895,XGBR,random,36,12
2020-01-02,1,10,causal,XLB,0.017588128728703755,XGBR,random,36,12
2020-01-02,1,10,causal,XLF,0.024469122057813892,XGBR,random,36,12
2020-01-02,1,10,causal,XLP,0.019416455652012294,XGBR,random,36,12
2020-01-02,1,10,causal,XLV,0.027905438514459608,XGBR,random,36,12
2020-01-02,1,10,causal,XLU,0.03651071375488963,XGBR,random,36,12
2020-01-02,1,10,causal,IYR,0.029733125077915055,XGBR,random,36,12
2020-01-02,1,10,causal,VOX,0.016055202249916183,XGBR,random,36,12
2019-10-03,1,10,causal,XLE,0.03420613224560873,LGBMR,random,36,12
2019-10-03,1,10,causal,XLB,0.019991864011320082,LGBMR,random,36,12
2019-10-03,1,10,causal,XLI,0.021782252982658654,LGBMR,random,36,12
2019-10-03,1,10,causal,XLK,0.01943000373815921,LGBMR,random,36,12
2019-10-03,1,10,causal,XLF,0.025270066445857216,LGBMR,random,36,12
2019-10-03,1,10,causal,XLP,0.03160169744311554,LGBMR,random,36,12
2019-10-03,1,10,causal,XLY,0.015106645975508879,LGBMR,random,36,12
2019-10-03,1,10,causal,SPY,0.0,LGBMR,random,36,12
2019-10-03,1,10,causal,XLV,0.032147609654689546,LGBMR,random,36,12
2019-10-03,1,10,causal,XLU,0.04407648002648208,LGBMR,random,36,12
2019-10-03,1,10,causal,IYR,0.02759971517113548,LGBMR,random,36,12
2019-10-03,1,10,causal,VOX,0.019377145150413302,LGBMR,random,36,12
2019-11-01,1,10,causal,XLE,0.031012204748104642,LGBMR,random,36,12
2019-11-01,1,10,causal,XLB,0.019828224578415734,LGBMR,random,36,12
2019-11-01,1,10,causal,XLI,0.021410274660339186,LGBMR,random,36,12
2019-11-01,1,10,causal,XLK,0.02158885310330101,LGBMR,random,36,12
2019-11-01,1,10,causal,XLF,0.02389200762935322,LGBMR,random,36,12
2019-11-01,1,10,causal,XLP,0.031478912944567436,LGBMR,random,36,12
2019-11-01,1,10,causal,XLY,0.016525292730942148,LGBMR,random,36,12
2019-11-01,1,10,causal,SPY,0.0,LGBMR,random,36,12
2019-11-01,1,10,causal,XLV,0.03187883137745372,LGBMR,random,36,12
2019-11-01,1,10,causal,IYR,0.02792842893307536,LGBMR,random,36,12
2019-11-01,1,10,causal,XLU,0.04456308692904939,LGBMR,random,36,12
2019-11-01,1,10,causal,VOX,0.018280311606152563,LGBMR,random,36,12
2019-12-02,1,10,causal,XLE,0.028433312431781092,LGBMR,random,36,12
2019-12-02,1,10,causal,XLB,0.019866021638673226,LGBMR,random,36,12
2019-12-02,1,10,causal,XLI,0.01753456238067788,LGBMR,random,36,12
2019-12-02,1,10,causal,XLK,0.021286695701614396,LGBMR,random,36,12
2019-12-02,1,10,causal,XLP,0.02007620072972735,LGBMR,random,36,12
2019-12-02,1,10,causal,XLF,0.02359414177041502,LGBMR,random,36,12
2019-12-02,1,10,causal,XLY,0.014520137781666458,LGBMR,random,36,12
2019-12-02,1,10,causal,SPY,0.0,LGBMR,random,36,12
2019-12-02,1,10,causal,XLV,0.03385247440158071,LGBMR,random,36,12
2019-12-02,1,10,causal,IYR,0.03160492463267188,LGBMR,random,36,12
2019-12-02,1,10,causal,XLU,0.03907607438565711,LGBMR,random,36,12
2019-12-02,1,10,causal,VOX,0.01926928636289822,LGBMR,random,36,12
2020-01-02,1,10,causal,XLB,0.01823828859581581,LGBMR,random,36,12
2020-01-02,1,10,causal,XLE,0.03327127365535515,LGBMR,random,36,12
2020-01-02,1,10,causal,XLI,0.018761784137436358,LGBMR,random,36,12
2020-01-02,1,10,causal,XLK,0.018136769828000405,LGBMR,random,36,12
2020-01-02,1,10,causal,XLF,0.022576739875071014,LGBMR,random,36,12
2020-01-02,1,10,causal,XLP,0.020051676071135484,LGBMR,random,36,12
2020-01-02,1,10,causal,XLY,0.014459931610638525,LGBMR,random,36,12
2020-01-02,1,10,causal,SPY,0.0,LGBMR,random,36,12
2020-01-02,1,10,causal,XLV,0.02788386643961181,LGBMR,random,36,12
2020-01-02,1,10,causal,XLU,0.0388343582423865,LGBMR,random,36,12
