n_estimators,learning_rate,num_leaves,feature_fraction,bagging_fraction,max_depth,reg_alpha,reg_lambda,Modelo,Metodo,ETF,date
82,24,6,1,log2,RFR,5,VOX,2019-03-31
103,29,5,3,sqrt,RFR,5,SPY,2019-03-31
76,20,3,3,sqrt,RFR,5,XLE,2019-04-30
77,30,3,1,log2,RFR,5,XLB,2019-04-30
71,20,6,3,sqrt,RFR,5,XLI,2019-04-30
108,16,3,1,log2,RFR,5,XLB,2019-04-30
78,15,2,3,log2,RFR,5,XLI,2019-04-30
82,12,3,3,log2,RFR,5,XLF,2019-04-30
175,30,6,3,sqrt,RFR,5,XLE,2019-04-30
98,28,5,1,log2,RFR,5,XLK,2019-04-30
98,18,5,1,log2,RFR,5,XLK,2019-04-30
73,10,3,2,log2,RFR,5,XLF,2019-04-30
60,23,5,3,log2,RFR,5,XLB,2019-04-30
122,25,3,3,sqrt,RFR,5,XLE,2019-04-30
142,28,4,1,log2,RFR,5,XLP,2019-04-30
101,22,6,3,sqrt,RFR,5,XLK,2019-04-30
112,30,5,3,log2,RFR,5,XLI,2019-04-30
59,23,5,3,log2,RFR,5,XLF,2019-04-30
60,26,5,2,log2,RFR,5,XLP,2019-04-30
71,23,2,1,log2,RFR,5,XLY,2019-04-30
120,16,5,1,log2,RFR,5,XLY,2019-04-30
69,11,5,3,log2,RFR,5,XLV,2019-04-30
52,17,3,3,log2,RFR,5,XLU,2019-04-30
59,16,2,3,sqrt,RFR,5,XLV,2019-04-30
71,30,4,3,log2,RFR,5,XLY,2019-04-30
132,10,5,1,sqrt,RFR,5,XLU,2019-04-30
55,15,2,3,log2,RFR,5,XLP,2019-04-30
130,27,4,1,sqrt,RFR,5,IYR,2019-04-30
151,22,5,2,log2,RFR,5,IYR,2019-04-30
120,14,3,3,log2,RFR,5,XLV,2019-04-30
83,25,5,1,sqrt,RFR,5,XLU,2019-04-30
93,12,2,2,sqrt,RFR,5,VOX,2019-04-30
139,12,6,2,log2,RFR,5,VOX,2019-04-30
108,22,2,1,sqrt,RFR,5,SPY,2019-04-30
103,16,3,3,sqrt,RFR,5,IYR,2019-04-30
74,28,3,1,sqrt,RFR,5,VOX,2019-04-30
197,19,5,3,log2,RFR,5,SPY,2019-04-30
112,17,5,3,sqrt,RFR,5,SPY,2019-04-30
50,16,6,1,log2,RFR,5,XLE,2019-05-31
147,17,3,3,sqrt,RFR,5,XLE,2019-05-31
75,17,6,1,log2,RFR,5,XLI,2019-05-31
51,15,2,3,log2,RFR,5,XLB,2019-05-31
73,17,2,2,sqrt,RFR,5,XLF,2019-05-31
118,25,4,1,sqrt,RFR,5,XLK,2019-05-31
118,15,5,3,sqrt,RFR,5,XLI,2019-05-31
104,21,4,1,log2,RFR,5,XLB,2019-05-31
181,22,6,1,log2,RFR,5,XLK,2019-05-31
104,24,5,1,log2,RFR,5,XLB,2019-05-31
190,17,2,1,sqrt,RFR,5,XLP,2019-05-31
163,21,4,1,log2,RFR,5,XLF,2019-05-31
59,29,6,3,sqrt,RFR,5,XLK,2019-05-31
178,12,3,3,log2,RFR,5,XLE,2019-05-31
154,27,6,3,sqrt,RFR,5,XLI,2019-05-31
181,23,6,2,log2,RFR,5,XLF,2019-05-31
148,17,3,1,log2,RFR,5,XLP,2019-05-31
96,24,4,2,log2,RFR,5,XLY,2019-05-31
126,17,5,3,sqrt,RFR,5,XLV,2019-05-31
199,14,6,3,log2,RFR,5,XLV,2019-05-31
70,12,3,2,log2,RFR,5,XLU,2019-05-31
200,18,5,2,log2,RFR,5,XLY,2019-05-31
104,17,5,2,log2,RFR,5,XLU,2019-05-31
50,23,3,2,sqrt,RFR,5,IYR,2019-05-31
139,14,2,3,sqrt,RFR,5,XLP,2019-05-31
107,27,2,2,sqrt,RFR,5,IYR,2019-05-31
117,18,5,2,log2,RFR,5,VOX,2019-05-31
54,25,6,2,sqrt,RFR,5,XLU,2019-05-31
156,11,3,3,log2,RFR,5,XLY,2019-05-31
166,22,2,2,log2,RFR,5,XLV,2019-05-31
62,16,4,3,log2,RFR,5,IYR,2019-05-31
91,10,3,1,sqrt,RFR,5,SPY,2019-05-31
192,22,6,3,log2,RFR,5,VOX,2019-05-31
134,13,5,3,sqrt,RFR,5,VOX,2019-05-31
199,16,4,1,log2,RFR,5,SPY,2019-05-31
93,20,5,3,sqrt,RFR,5,SPY,2019-05-31
166,12,5,2,log2,RFR,5,XLE,2019-06-30
134,28,3,3,log2,RFR,5,XLE,2019-06-30
113,21,4,1,sqrt,RFR,5,XLB,2019-06-30
132,11,6,3,sqrt,RFR,5,XLB,2019-06-30
96,12,2,1,sqrt,RFR,5,XLK,2019-06-30
102,30,5,3,sqrt,RFR,5,XLF,2019-06-30
103,23,6,1,sqrt,RFR,5,XLK,2019-06-30
176,17,5,3,sqrt,RFR,5,XLI,2019-06-30
186,13,6,3,log2,RFR,5,XLI,2019-06-30
173,30,5,1,sqrt,RFR,5,XLF,2019-06-30
155,18,6,1,sqrt,RFR,5,XLE,2019-06-30
180,18,6,2,log2,RFR,5,XLP,2019-06-30
74,16,2,3,sqrt,RFR,5,XLK,2019-06-30
199,26,2,3,log2,RFR,5,XLB,2019-06-30
67,18,6,3,log2,RFR,5,XLF,2019-06-30
171,23,5,3,log2,RFR,5,XLI,2019-06-30
98,28,4,3,log2,RFR,5,XLY,2019-06-30
140,24,3,3,sqrt,RFR,5,XLP,2019-06-30
166,10,3,2,sqrt,RFR,5,XLY,2019-06-30
197,27,2,3,log2,RFR,5,XLV,2019-06-30
93,12,5,2,log2,RFR,5,XLU,2019-06-30
143,12,6,1,sqrt,RFR,5,XLY,2019-06-30
138,21,5,3,sqrt,RFR,5,XLV,2019-06-30
116,16,3,3,sqrt,RFR,5,IYR,2019-06-30
50,21,4,3,log2,RFR,5,VOX,2019-06-30
167,12,4,2,sqrt,RFR,5,XLU,2019-06-30
139,11,2,3,sqrt,RFR,5,XLP,2019-06-30
138,10,3,3,log2,RFR,5,IYR,2019-06-30
119,24,6,3,sqrt,RFR,5,VOX,2019-06-30
118,18,4,3,sqrt,RFR,5,XLV,2019-06-30
86,22,3,3,log2,RFR,5,XLU,2019-06-30
107,20,6,3,sqrt,RFR,5,IYR,2019-06-30
50,21,3,2,log2,RFR,5,SPY,2019-06-30
120,12,5,2,log2,RFR,5,SPY,2019-06-30
171,14,3,3,sqrt,RFR,5,VOX,2019-06-30
167,21,6,2,log2,RFR,5,SPY,2019-06-30
76,24,3,3,log2,RFR,5,XLB,2019-07-31
52,17,5,3,sqrt,RFR,5,XLI,2019-07-31
183,14,4,1,log2,RFR,5,XLE,2019-07-31
105,10,6,3,log2,RFR,5,XLI,2019-07-31
153,30,4,3,log2,RFR,5,XLB,2019-07-31
183,25,2,2,sqrt,RFR,5,XLE,2019-07-31
79,18,4,2,log2,RFR,5,XLF,2019-07-31
126,22,5,1,sqrt,RFR,5,XLK,2019-07-31
170,23,6,1,sqrt,RFR,5,XLK,2019-07-31
166,17,2,3,log2,RFR,5,XLF,2019-07-31
152,30,2,3,log2,RFR,5,XLP,2019-07-31
200,26,2,3,log2,RFR,5,XLE,2019-07-31
128,27,6,3,log2,RFR,5,XLB,2019-07-31
161,22,5,3,log2,RFR,5,XLI,2019-07-31
129,13,2,3,sqrt,RFR,5,XLK,2019-07-31
170,27,5,3,sqrt,RFR,5,XLF,2019-07-31
104,24,5,3,sqrt,RFR,5,XLV,2019-07-31
110,14,6,2,sqrt,RFR,5,XLY,2019-07-31
196,10,4,3,log2,RFR,5,XLP,2019-07-31
98,26,3,1,sqrt,RFR,5,XLU,2019-07-31
200,10,6,3,log2,RFR,5,XLY,2019-07-31
157,16,5,2,log2,RFR,5,XLV,2019-07-31
147,18,3,2,log2,RFR,5,XLP,2019-07-31
199,20,3,3,sqrt,RFR,5,XLY,2019-07-31
87,17,3,3,sqrt,RFR,5,IYR,2019-07-31
73,30,2,3,log2,RFR,5,VOX,2019-07-31
199,30,4,2,log2,RFR,5,XLU,2019-07-31
154,13,4,3,sqrt,RFR,5,IYR,2019-07-31
51,24,3,3,log2,RFR,5,VOX,2019-07-31
77,22,3,3,sqrt,RFR,5,XLU,2019-07-31
173,19,4,3,log2,RFR,5,XLV,2019-07-31
58,19,6,3,log2,RFR,5,SPY,2019-07-31
135,10,6,3,log2,RFR,5,IYR,2019-07-31
124,22,4,3,log2,RFR,5,SPY,2019-07-31
163,24,5,3,log2,RFR,5,VOX,2019-07-31
155,17,6,3,log2,RFR,5,SPY,2019-07-31
75,15,6,3,log2,RFR,5,XLE,2019-08-31
68,10,2,2,sqrt,RFR,5,XLI,2019-08-31
59,13,4,3,log2,RFR,5,XLI,2019-08-31
125,25,4,3,sqrt,RFR,5,XLB,2019-08-31
176,30,2,1,sqrt,RFR,5,XLB,2019-08-31
57,21,5,3,sqrt,RFR,5,XLK,2019-08-31
164,17,5,2,log2,RFR,5,XLE,2019-08-31
105,13,6,1,log2,RFR,5,XLK,2019-08-31
117,15,5,2,log2,RFR,5,XLF,2019-08-31
77,10,5,3,log2,RFR,5,XLB,2019-08-31
97,16,4,1,sqrt,RFR,5,XLF,2019-08-31
126,19,2,3,log2,RFR,5,XLE,2019-08-31
56,21,5,3,log2,RFR,5,XLK,2019-08-31
200,24,2,3,log2,RFR,5,XLP,2019-08-31
160,25,5,3,sqrt,RFR,5,XLI,2019-08-31
132,12,2,3,log2,RFR,5,XLF,2019-08-31
64,18,3,3,log2,RFR,5,XLP,2019-08-31
53,30,2,1,log2,RFR,5,XLY,2019-08-31
79,14,6,1,log2,RFR,5,XLY,2019-08-31
68,22,5,2,log2,RFR,5,XLV,2019-08-31
55,30,6,3,log2,RFR,5,XLP,2019-08-31
97,26,4,3,sqrt,RFR,5,XLV,2019-08-31
77,26,5,3,log2,RFR,5,XLY,2019-08-31
91,16,6,3,sqrt,RFR,5,XLU,2019-08-31
123,10,3,3,sqrt,RFR,5,XLU,2019-08-31
108,27,3,3,log2,RFR,5,IYR,2019-08-31
74,12,3,3,log2,RFR,5,IYR,2019-08-31
116,16,3,1,sqrt,RFR,5,VOX,2019-08-31
115,19,2,1,sqrt,RFR,5,VOX,2019-08-31
181,30,4,3,sqrt,RFR,5,XLV,2019-08-31
50,21,6,1,sqrt,RFR,5,SPY,2019-08-31
200,28,2,3,sqrt,RFR,5,XLU,2019-08-31
77,21,5,2,sqrt,RFR,5,VOX,2019-08-31
116,30,5,3,sqrt,RFR,5,IYR,2019-08-31
62,22,3,1,sqrt,RFR,5,SPY,2019-08-31
50,30,4,2,log2,RFR,5,SPY,2019-08-31
74,14,5,3,log2,RFR,5,XLB,2019-09-30
107,13,3,3,sqrt,RFR,5,XLE,2019-09-30
55,15,6,1,sqrt,RFR,5,XLK,2019-09-30
145,10,4,1,log2,RFR,5,XLE,2019-09-30
54,22,3,3,log2,RFR,5,XLI,2019-09-30
50,18,5,2,sqrt,RFR,5,XLF,2019-09-30
182,29,2,1,sqrt,RFR,5,XLB,2019-09-30
76,30,2,3,sqrt,RFR,5,XLE,2019-09-30
162,25,3,1,sqrt,RFR,5,XLK,2019-09-30
78,27,3,3,sqrt,RFR,5,XLB,2019-09-30
140,12,3,1,sqrt,RFR,5,XLF,2019-09-30
168,14,6,3,sqrt,RFR,5,XLI,2019-09-30
200,21,5,1,log2,RFR,5,XLP,2019-09-30
158,14,2,3,log2,RFR,5,XLI,2019-09-30
55,10,3,3,log2,RFR,5,XLK,2019-09-30
171,30,3,3,sqrt,RFR,5,XLF,2019-09-30
124,11,4,3,log2,RFR,5,XLP,2019-09-30
74,10,3,2,log2,RFR,5,XLV,2019-09-30
109,24,4,3,sqrt,RFR,5,XLY,2019-09-30
147,27,6,2,log2,RFR,5,XLY,2019-09-30
87,18,6,1,log2,RFR,5,XLY,2019-09-30
132,17,6,3,sqrt,RFR,5,XLV,2019-09-30
106,18,2,3,sqrt,RFR,5,IYR,2019-09-30
54,14,6,2,log2,RFR,5,XLP,2019-09-30
139,23,3,2,log2,RFR,5,XLU,2019-09-30
137,25,3,3,sqrt,RFR,5,XLU,2019-09-30
73,30,5,3,log2,RFR,5,XLV,2019-09-30
136,23,5,3,sqrt,RFR,5,IYR,2019-09-30
104,18,6,3,sqrt,RFR,5,VOX,2019-09-30
148,13,2,3,log2,RFR,5,XLU,2019-09-30
102,17,5,2,sqrt,RFR,5,VOX,2019-09-30
76,17,4,2,log2,RFR,5,SPY,2019-09-30
50,10,6,3,log2,RFR,5,SPY,2019-09-30
200,13,6,3,log2,RFR,5,IYR,2019-09-30
51,28,5,3,log2,RFR,5,VOX,2019-09-30
50,17,5,3,log2,RFR,5,SPY,2019-09-30
123,20,4,1,log2,RFR,5,XLE,2019-10-31
76,19,6,1,log2,RFR,5,XLK,2019-10-31
80,28,6,1,log2,RFR,5,XLE,2019-10-31
119,15,2,3,sqrt,RFR,5,XLB,2019-10-31
74,24,4,1,log2,RFR,5,XLK,2019-10-31
78,10,6,1,sqrt,RFR,5,XLF,2019-10-31
152,28,5,1,sqrt,RFR,5,XLB,2019-10-31
69,28,2,3,sqrt,RFR,5,XLE,2019-10-31
118,20,6,1,sqrt,RFR,5,XLI,2019-10-31
107,28,3,1,log2,RFR,5,XLF,2019-10-31
158,10,6,3,sqrt,RFR,5,XLI,2019-10-31
52,30,4,1,sqrt,RFR,5,XLP,2019-10-31
50,16,5,3,log2,RFR,5,XLK,2019-10-31
163,14,5,3,log2,RFR,5,XLB,2019-10-31
122,25,4,3,log2,RFR,5,XLI,2019-10-31
150,16,6,3,sqrt,RFR,5,XLF,2019-10-31
115,10,6,2,sqrt,RFR,5,XLP,2019-10-31
58,12,4,2,log2,RFR,5,XLV,2019-10-31
104,19,3,2,log2,RFR,5,XLV,2019-10-31
90,10,6,3,log2,RFR,5,XLY,2019-10-31
196,19,3,1,sqrt,RFR,5,XLY,2019-10-31
134,25,5,2,sqrt,RFR,5,XLU,2019-10-31
178,24,3,3,sqrt,RFR,5,XLU,2019-10-31
91,23,3,2,sqrt,RFR,5,IYR,2019-10-31
50,16,3,2,log2,RFR,5,IYR,2019-10-31
52,23,4,2,log2,RFR,5,VOX,2019-10-31
140,17,5,2,log2,RFR,5,XLY,2019-10-31
159,12,6,3,log2,RFR,5,XLP,2019-10-31
161,29,6,3,log2,RFR,5,XLV,2019-10-31
80,30,2,1,sqrt,RFR,5,VOX,2019-10-31
199,23,4,3,log2,RFR,5,XLU,2019-10-31
129,18,3,3,log2,RFR,5,IYR,2019-10-31
123,27,3,1,log2,RFR,5,SPY,2019-10-31
82,19,5,3,log2,RFR,5,VOX,2019-10-31
146,23,3,3,log2,RFR,5,SPY,2019-10-31
136,17,6,2,log2,RFR,5,SPY,2019-10-31
53,22,3,1,sqrt,RFR,5,XLE,2019-11-30
200,27,4,3,sqrt,RFR,5,XLE,2019-11-30
89,26,6,1,sqrt,RFR,5,XLK,2019-11-30
160,30,3,3,sqrt,RFR,5,XLB,2019-11-30
162,20,2,1,log2,RFR,5,XLB,2019-11-30
73,10,2,1,sqrt,RFR,5,XLF,2019-11-30
148,17,2,3,sqrt,RFR,5,XLI,2019-11-30
200,24,6,3,log2,RFR,5,XLI,2019-11-30
127,21,4,3,sqrt,RFR,5,XLB,2019-11-30
157,17,6,3,sqrt,RFR,5,XLE,2019-11-30
169,11,3,2,sqrt,RFR,5,XLF,2019-11-30
198,24,6,1,sqrt,RFR,5,XLK,2019-11-30
183,21,4,3,log2,RFR,5,XLP,2019-11-30
154,24,4,3,log2,RFR,5,XLI,2019-11-30
122,15,5,3,sqrt,RFR,5,XLF,2019-11-30
86,23,6,2,log2,RFR,5,XLP,2019-11-30
183,14,2,3,log2,RFR,5,XLK,2019-11-30
102,17,2,1,sqrt,RFR,5,XLY,2019-11-30
88,25,6,1,log2,RFR,5,XLV,2019-11-30
155,14,5,2,sqrt,RFR,5,XLY,2019-11-30
51,19,4,3,sqrt,RFR,5,XLU,2019-11-30
75,18,3,1,log2,RFR,5,XLU,2019-11-30
165,23,5,2,log2,RFR,5,XLV,2019-11-30
190,15,3,1,sqrt,RFR,5,XLP,2019-11-30
159,30,5,3,sqrt,RFR,5,IYR,2019-11-30
159,27,3,2,log2,RFR,5,IYR,2019-11-30
200,26,6,1,sqrt,RFR,5,XLY,2019-11-30
159,19,5,3,log2,RFR,5,XLV,2019-11-30
80,10,6,3,sqrt,RFR,5,VOX,2019-11-30
131,18,5,2,log2,RFR,5,VOX,2019-11-30
195,11,6,3,sqrt,RFR,5,XLU,2019-11-30
135,30,5,3,log2,RFR,5,IYR,2019-11-30
171,13,6,3,sqrt,RFR,5,VOX,2019-11-30
96,20,3,3,sqrt,RFR,5,SPY,2019-11-30
173,18,3,2,sqrt,RFR,5,SPY,2019-11-30
200,10,5,2,sqrt,RFR,5,SPY,2019-11-30
89,30,2,3,log2,RFR,5,XLB,2019-12-31
165,25,5,2,log2,RFR,5,XLE,2019-12-31
69,11,6,3,log2,RFR,5,XLI,2019-12-31
200,15,5,3,sqrt,RFR,5,XLE,2019-12-31
76,27,4,3,log2,RFR,5,XLE,2019-12-31
152,18,4,2,log2,RFR,5,XLB,2019-12-31
131,22,6,2,log2,RFR,5,XLK,2019-12-31
137,27,2,1,log2,RFR,5,XLK,2019-12-31
116,19,4,2,log2,RFR,5,XLP,2019-12-31
199,14,5,3,sqrt,RFR,5,XLI,2019-12-31
165,24,6,3,sqrt,RFR,5,XLF,2019-12-31
90,19,3,3,log2,RFR,5,XLF,2019-12-31
127,10,3,3,sqrt,RFR,5,XLB,2019-12-31
128,22,2,3,sqrt,RFR,5,XLK,2019-12-31
199,18,2,3,log2,RFR,5,XLI,2019-12-31
172,30,2,3,log2,RFR,5,XLF,2019-12-31
144,16,5,3,log2,RFR,5,XLP,2019-12-31
73,17,6,2,sqrt,RFR,5,XLU,2019-12-31
97,29,5,3,sqrt,RFR,5,XLU,2019-12-31
155,13,4,3,sqrt,RFR,5,XLY,2019-12-31
122,22,3,2,log2,RFR,5,IYR,2019-12-31
148,14,5,3,log2,RFR,5,XLY,2019-12-31
180,17,6,1,log2,RFR,5,XLV,2019-12-31
169,26,5,3,sqrt,RFR,5,XLV,2019-12-31
143,17,4,3,log2,RFR,5,XLP,2019-12-31
172,22,5,3,sqrt,RFR,5,XLY,2019-12-31
199,26,2,3,log2,RFR,5,IYR,2019-12-31
59,14,5,3,sqrt,RFR,5,XLU,2019-12-31
138,21,5,3,log2,RFR,5,VOX,2019-12-31
169,27,2,3,sqrt,RFR,5,XLV,2019-12-31
122,22,5,3,sqrt,RFR,5,IYR,2019-12-31
200,13,5,3,sqrt,RFR,5,VOX,2019-12-31
53,29,3,3,log2,RFR,5,SPY,2019-12-31
126,19,4,1,log2,RFR,5,SPY,2019-12-31
165,10,2,3,sqrt,RFR,5,VOX,2019-12-31
127,22,5,3,log2,RFR,5,SPY,2019-12-31
